epoch: 0, best_acc: 82.1600001953125, loss: 0.5168666839599609
epoch: 1, best_acc: 82.1600001953125, loss: 0.5044109225273132
epoch: 2, best_acc: 82.1600001953125, loss: 0.638606071472168
epoch: 3, best_acc: 82.1600001953125, loss: 0.526309072971344
epoch: 4, best_acc: 82.1600001953125, loss: 0.7286959290504456
epoch: 5, best_acc: 82.1600001953125, loss: 0.49173474311828613
epoch: 6, best_acc: 82.1600001953125, loss: 0.5480867624282837
epoch: 7, best_acc: 82.1600001953125, loss: 0.6861059069633484
epoch: 8, best_acc: 82.1600001953125, loss: 0.6397606134414673
epoch: 9, best_acc: 82.1600001953125, loss: 0.6436983346939087
epoch: 10, best_acc: 82.1600001953125, loss: 0.6505448222160339
epoch: 11, best_acc: 82.1600001953125, loss: 0.6082908511161804
epoch: 12, best_acc: 82.1600001953125, loss: 0.4890471398830414
epoch: 13, best_acc: 82.1600001953125, loss: 0.615756630897522
epoch: 14, best_acc: 82.1600001953125, loss: 0.5819952487945557
epoch: 15, best_acc: 82.1600001953125, loss: 0.5775412917137146
epoch: 16, best_acc: 82.1600001953125, loss: 0.5676314830780029
epoch: 17, best_acc: 82.1600001953125, loss: 0.4966515600681305
epoch: 18, best_acc: 82.1600001953125, loss: 0.4546032249927521
epoch: 19, best_acc: 82.1600001953125, loss: 0.5742745995521545
epoch: 20, best_acc: 82.1600001953125, loss: 0.5906286835670471
epoch: 21, best_acc: 82.1600001953125, loss: 0.5364260077476501
epoch: 22, best_acc: 82.1600001953125, loss: 0.6431068778038025
epoch: 23, best_acc: 82.1600001953125, loss: 0.6174688935279846
epoch: 24, best_acc: 82.1600001953125, loss: 0.6245626211166382
epoch: 25, best_acc: 82.1600001953125, loss: 0.5615644454956055
epoch: 26, best_acc: 82.1600001953125, loss: 0.5488012433052063
epoch: 27, best_acc: 82.1600001953125, loss: 0.5512658357620239
epoch: 28, best_acc: 82.1600001953125, loss: 0.4179585874080658
epoch: 29, best_acc: 82.1600001953125, loss: 0.5760505795478821
epoch: 30, best_acc: 82.1600001953125, loss: 0.5888322591781616
epoch: 31, best_acc: 82.1600001953125, loss: 0.4894290864467621
epoch: 32, best_acc: 82.1600001953125, loss: 0.7047235369682312
epoch: 33, best_acc: 82.1600001953125, loss: 0.6594061851501465
epoch: 34, best_acc: 82.1600001953125, loss: 0.6074591875076294
epoch: 35, best_acc: 82.1600001953125, loss: 0.6245355606079102
epoch: 36, best_acc: 82.1600001953125, loss: 0.4738166630268097
epoch: 37, best_acc: 82.1600001953125, loss: 0.4814460873603821
epoch: 38, best_acc: 82.1600001953125, loss: 0.6753402352333069
epoch: 39, best_acc: 82.1600001953125, loss: 0.4843851923942566
epoch: 40, best_acc: 82.1600001953125, loss: 0.5493149757385254
epoch: 41, best_acc: 82.1600001953125, loss: 0.7548225522041321
epoch: 42, best_acc: 82.1600001953125, loss: 0.4269754886627197
epoch: 43, best_acc: 82.1600001953125, loss: 0.5977056622505188
epoch: 44, best_acc: 82.1600001953125, loss: 0.6370752453804016
epoch: 45, best_acc: 82.1600001953125, loss: 0.5215265154838562
epoch: 46, best_acc: 82.1600001953125, loss: 0.7137847542762756
epoch: 47, best_acc: 82.1600001953125, loss: 0.8091107606887817
epoch: 48, best_acc: 82.1600001953125, loss: 0.5993101000785828
epoch: 49, best_acc: 82.1600001953125, loss: 0.5734038949012756
epoch: 50, best_acc: 82.1600001953125, loss: 0.607208788394928
epoch: 51, best_acc: 82.1600001953125, loss: 0.6393504738807678
epoch: 52, best_acc: 82.1600001953125, loss: 0.664298415184021
epoch: 53, best_acc: 82.1600001953125, loss: 0.41835328936576843
epoch: 54, best_acc: 82.1600001953125, loss: 0.41543543338775635
epoch: 55, best_acc: 82.1600001953125, loss: 0.4073251485824585
epoch: 56, best_acc: 82.1600001953125, loss: 0.5307099223136902
epoch: 57, best_acc: 82.1600001953125, loss: 0.5079433917999268
epoch: 58, best_acc: 82.1600001953125, loss: 0.45835545659065247
epoch: 59, best_acc: 82.1600001953125, loss: 0.451654314994812
epoch: 60, best_acc: 82.1600001953125, loss: 0.40600088238716125
epoch: 61, best_acc: 82.1600001953125, loss: 0.4386386573314667
epoch: 62, best_acc: 82.1600001953125, loss: 0.45279741287231445
epoch: 63, best_acc: 82.1600001953125, loss: 0.39637529850006104
epoch: 64, best_acc: 82.1600001953125, loss: 0.5222350358963013
epoch: 65, best_acc: 82.1600001953125, loss: 0.4518326222896576
epoch: 66, best_acc: 82.1600001953125, loss: 0.4163336753845215
epoch: 67, best_acc: 82.1600001953125, loss: 0.6012839674949646
epoch: 68, best_acc: 82.1600001953125, loss: 0.5320256948471069
epoch: 69, best_acc: 82.7599998413086, loss: 0.5146876573562622
epoch: 70, best_acc: 82.7599998413086, loss: 0.40241339802742004
epoch: 71, best_acc: 82.7599998413086, loss: 0.5397154688835144
epoch: 72, best_acc: 82.7599998413086, loss: 0.5130511522293091
epoch: 73, best_acc: 82.7599998413086, loss: 0.5139793157577515
epoch: 74, best_acc: 82.7599998413086, loss: 0.4493339955806732
epoch: 75, best_acc: 82.7599998413086, loss: 0.5183626413345337
epoch: 76, best_acc: 82.7599998413086, loss: 0.5331844091415405
epoch: 77, best_acc: 82.7599998413086, loss: 0.5721968412399292
epoch: 78, best_acc: 82.7599998413086, loss: 0.5259109735488892
epoch: 79, best_acc: 82.7599998413086, loss: 0.53034907579422
epoch: 80, best_acc: 82.7599998413086, loss: 0.5065174698829651
epoch: 81, best_acc: 82.7599998413086, loss: 0.5090926289558411
epoch: 82, best_acc: 82.7599998413086, loss: 0.5138612985610962
epoch: 83, best_acc: 82.7599998413086, loss: 0.5002762675285339
epoch: 84, best_acc: 82.7599998413086, loss: 0.4690675139427185
epoch: 85, best_acc: 82.7599998413086, loss: 0.5158431529998779
epoch: 86, best_acc: 82.7599998413086, loss: 0.4603220522403717
epoch: 87, best_acc: 82.7599998413086, loss: 0.5785424709320068
epoch: 88, best_acc: 82.7599998413086, loss: 0.4855596721172333
epoch: 89, best_acc: 82.7599998413086, loss: 0.6034258008003235
epoch: 90, best_acc: 82.7599998413086, loss: 0.578188419342041
epoch: 91, best_acc: 82.7599998413086, loss: 0.44579988718032837
epoch: 92, best_acc: 82.7599998413086, loss: 0.46787482500076294
epoch: 93, best_acc: 82.7599998413086, loss: 0.582343339920044
